SalesID,Date,Store,Region,Product,Category,QuantitySold,UnitPrice,PaymentMethod,OrderType,UnitMakingCost
S005011,2024-10-10,DC Burgers North Hub,Hub,Veggie Lover's Delight,Burger,2,10.2399997711182,Credit Card,Home Delivery,2
S005012,2024-11-08,DC Burgers Central Grill,Prime,Smoky BBQ Beast,Burger,3,14.0100002288818,Cash,Dine In,3.5
S005013,2024-11-17,DC Burgers North Hub,Delight,Ocean Fresh Fishwich,Burger,1,8.96000003814697,Digital Wallet,Dine In,2.79999995231628
S005014,2024-04-08,DC Burgers South Hub,Hub,Ocean Fresh Fishwich,Burger,6,13.2200002670288,Digital Wallet,Dine In,2.79999995231628
S005015,2024-07-22,DC Burgers East Delight,Prime,Spicy Chicken Inferno,Side,8,11.6000003814697,Mobile Payment,Home Delivery,3
S005016,2024-02-23,DC Burgers West Prime,Grill,Smoky BBQ Beast,Burger,2,5.67999982833862,Cash,Dine In,3.5
S005017,2024-01-24,DC Burgers South Hub,Grill,Veggie Lover's Delight,Burger,9,10.7299995422363,Mobile Payment,Home Delivery,2
S005018,2024-11-10,DC Burgers East Delight,Grill,Ocean Fresh Fishwich,Burger,6,9.60999965667725,Mobile Payment,Home Delivery,2.79999995231628
S005019,2024-02-04,DC Burgers West Prime,Grill,Smoky BBQ Beast,Burger,4,4.34000015258789,Credit Card,Dine In,3.5
S005020,2024-05-28,DC Burgers East Delight,Grill,Spicy Chicken Inferno,Side,4,8.51000022888184,Digital Wallet,Dine In,3
S005021,2024-10-29,DC Burgers Central Grill,Prime,Ultimate Double Trouble,Burger,10,11.9899997711182,Digital Wallet,Home Delivery,4
S005022,2024-10-05,DC Burgers South Hub,Delight,Veggie Lover's Delight,Burger,1,13.1400003433228,Digital Wallet,Home Delivery,2
S005023,2024-09-03,DC Burgers South Hub,Delight,Smoky BBQ Beast,Burger,6,8.26000022888184,Mobile Payment,Dine In,3.5
S005024,2024-06-30,DC Burgers North Hub,Hub,Choco-Mint Milkshake,Beverage,1,8.63000011444092,Digital Wallet,Home Delivery,1.5
S005025,2024-07-20,DC Burgers West Prime,Grill,Cheesy Loaded Nachos,Side,6,12.460000038147,Digital Wallet,Dine In,2.5
S005026,2024-12-08,DC Burgers Central Grill,Hub,Choco-Mint Milkshake,Beverage,5,12.4799995422363,Cash,Dine In,1.5
S005027,2024-03-28,DC Burgers West Prime,Hub,Choco-Mint Milkshake,Beverage,2,7.46999979019165,Credit Card,Home Delivery,1.5
S005028,2024-05-04,DC Burgers South Hub,Grill,Veggie Lover's Delight,Burger,8,14.6099996566772,Mobile Payment,Home Delivery,2
S005029,2024-11-25,DC Burgers West Prime,Grill,Crispy Golden Fries,Side,7,9.77999973297119,Digital Wallet,Dine In,1
S005030,2024-11-04,DC Burgers East Delight,Grill,Veggie Lover's Delight,Burger,8,4.19999980926514,Digital Wallet,Home Delivery,2
S005031,2024-08-13,DC Burgers West Prime,Delight,Ocean Fresh Fishwich,Burger,2,6.75,Cash,Home Delivery,2.79999995231628
S005032,2024-09-16,DC Burgers South Hub,Delight,Crispy Golden Fries,Side,9,14.9399995803833,Cash,Home Delivery,1
S005033,2024-09-25,DC Burgers South Hub,Hub,Cheesy Loaded Nachos,Side,8,7.26000022888184,Mobile Payment,Dine In,2.5
S005034,2024-12-29,DC Burgers South Hub,Hub,Choco-Mint Milkshake,Beverage,1,8.14000034332275,Digital Wallet,Home Delivery,1.5
S005035,2024-02-18,DC Burgers Central Grill,Delight,Zesty Lemonade,Beverage,6,13.4399995803833,Credit Card,Home Delivery,1
S005036,2024-04-15,DC Burgers North Hub,Delight,Choco-Mint Milkshake,Beverage,10,8.64000034332275,Credit Card,Dine In,1.5
S005037,2024-09-23,DC Burgers South Hub,Grill,Classic Cola Fizz,Beverage,7,4.09999990463257,Digital Wallet,Dine In,0.699999988079071
S005038,2024-02-10,DC Burgers South Hub,Hub,Ultimate Double Trouble,Burger,5,5.67999982833862,Mobile Payment,Dine In,4
S005039,2024-04-19,DC Burgers Central Grill,Prime,Classic Cola Fizz,Beverage,5,3.75999999046326,Cash,Home Delivery,0.699999988079071
S005040,2024-11-19,DC Burgers North Hub,Delight,Ocean Fresh Fishwich,Burger,6,3.97000002861023,Cash,Home Delivery,2.79999995231628
S005041,2024-01-02,DC Burgers Central Grill,Hub,Ultimate Double Trouble,Burger,4,4.28999996185303,Digital Wallet,Dine In,4
S005042,2024-06-22,DC Burgers East Delight,Prime,Ocean Fresh Fishwich,Burger,7,14.8800001144409,Credit Card,Dine In,2.79999995231628
S005043,2024-01-19,DC Burgers North Hub,Delight,Zesty Lemonade,Beverage,8,9.14999961853027,Mobile Payment,Dine In,1
S005044,2024-09-24,DC Burgers East Delight,Prime,Zesty Lemonade,Beverage,8,3.16000008583069,Credit Card,Home Delivery,1
S005045,2024-05-29,DC Burgers West Prime,Grill,Ultimate Double Trouble,Burger,5,10.3500003814697,Digital Wallet,Home Delivery,4
S005046,2024-08-16,DC Burgers East Delight,Prime,Veggie Lover's Delight,Burger,1,11.3500003814697,Credit Card,Home Delivery,2
S005047,2024-07-05,DC Burgers Central Grill,Grill,Ultimate Double Trouble,Burger,6,3.4300000667572,Mobile Payment,Dine In,4
S005048,2024-04-30,DC Burgers North Hub,Delight,Cheesy Loaded Nachos,Side,5,7.90000009536743,Mobile Payment,Dine In,2.5
S005049,2024-05-05,DC Burgers West Prime,Hub,Classic Cola Fizz,Beverage,10,8,Cash,Home Delivery,0.699999988079071
S005050,2024-06-05,DC Burgers East Delight,Prime,Spicy Chicken Inferno,Side,7,12.2399997711182,Mobile Payment,Home Delivery,3
S005051,2024-07-17,DC Burgers East Delight,Prime,Veggie Lover's Delight,Burger,10,6.90999984741211,Digital Wallet,Home Delivery,2
S005052,2024-06-15,DC Burgers South Hub,Prime,Smoky BBQ Beast,Burger,8,8.47000026702881,Credit Card,Dine In,3.5
S005053,2024-08-05,DC Burgers North Hub,Hub,Crispy Golden Fries,Side,3,9.32999992370605,Mobile Payment,Dine In,1
S005054,2024-11-29,DC Burgers West Prime,Hub,Ultimate Double Trouble,Burger,10,7.13000011444092,Cash,Home Delivery,4
S005055,2024-02-08,DC Burgers South Hub,Grill,Zesty Lemonade,Beverage,3,7.55000019073486,Cash,Home Delivery,1
S005056,2024-11-08,DC Burgers South Hub,Delight,Classic Cola Fizz,Beverage,2,11.6899995803833,Mobile Payment,Dine In,0.699999988079071
S005057,2024-09-29,DC Burgers West Prime,Hub,Cheesy Loaded Nachos,Side,1,4.67999982833862,Cash,Home Delivery,2.5
S005058,2024-04-04,DC Burgers Central Grill,Hub,Crispy Golden Fries,Side,6,6.78000020980835,Cash,Dine In,1
S005059,2024-11-19,DC Burgers West Prime,Hub,Cheesy Loaded Nachos,Side,1,7.28999996185303,Digital Wallet,Dine In,2.5
S005060,2024-08-25,DC Burgers North Hub,Hub,Veggie Lover's Delight,Burger,10,12.6099996566772,Credit Card,Dine In,2
S005061,2024-04-13,DC Burgers North Hub,Hub,Ocean Fresh Fishwich,Burger,8,3.5699999332428,Cash,Dine In,2.79999995231628
S005062,2024-07-05,DC Burgers North Hub,Hub,Spicy Chicken Inferno,Side,2,10.8699998855591,Cash,Home Delivery,3
S005063,2024-02-05,DC Burgers West Prime,Delight,Choco-Mint Milkshake,Beverage,6,3.80999994277954,Credit Card,Dine In,1.5
S005064,2024-04-29,DC Burgers West Prime,Hub,Smoky BBQ Beast,Burger,1,14.6400003433228,Mobile Payment,Dine In,3.5
S005065,2024-04-07,DC Burgers South Hub,Hub,Ultimate Double Trouble,Burger,3,6.09000015258789,Digital Wallet,Home Delivery,4
S005066,2024-07-24,DC Burgers West Prime,Hub,Classic Cola Fizz,Beverage,7,13.9700002670288,Digital Wallet,Home Delivery,0.699999988079071
S005067,2024-06-28,DC Burgers North Hub,Hub,Cheesy Loaded Nachos,Side,5,12.0900001525879,Digital Wallet,Dine In,2.5
S005068,2024-10-24,DC Burgers East Delight,Prime,Veggie Lover's Delight,Burger,3,6.46999979019165,Digital Wallet,Home Delivery,2
S005069,2024-08-11,DC Burgers West Prime,Grill,Ocean Fresh Fishwich,Burger,2,9.81999969482422,Mobile Payment,Dine In,2.79999995231628
S005070,2024-12-23,DC Burgers East Delight,Prime,Zesty Lemonade,Beverage,9,11.4799995422363,Credit Card,Home Delivery,1
S005071,2024-03-08,DC Burgers Central Grill,Prime,Classic Cola Fizz,Beverage,9,11.7600002288818,Cash,Dine In,0.699999988079071
S005072,2024-05-09,DC Burgers South Hub,Prime,Cheesy Loaded Nachos,Side,8,6.30000019073486,Cash,Home Delivery,2.5
S005073,2024-04-17,DC Burgers East Delight,Prime,Veggie Lover's Delight,Burger,4,3.71000003814697,Cash,Home Delivery,2
S005074,2024-04-24,DC Burgers West Prime,Delight,Veggie Lover's Delight,Burger,1,7.80000019073486,Mobile Payment,Home Delivery,2
S005075,2024-05-19,DC Burgers North Hub,Delight,Smoky BBQ Beast,Burger,1,9.02000045776367,Digital Wallet,Dine In,3.5
S005076,2024-08-11,DC Burgers North Hub,Hub,Choco-Mint Milkshake,Beverage,2,14.4099998474121,Credit Card,Dine In,1.5
S005077,2024-10-03,DC Burgers Central Grill,Prime,Classic Cola Fizz,Beverage,4,12.4799995422363,Credit Card,Dine In,0.699999988079071
S005078,2024-10-04,DC Burgers West Prime,Delight,Smoky BBQ Beast,Burger,6,13.1899995803833,Digital Wallet,Dine In,3.5
S005079,2024-07-27,DC Burgers Central Grill,Grill,Cheesy Loaded Nachos,Side,8,8.11999988555908,Cash,Dine In,2.5
S005080,2024-12-05,DC Burgers West Prime,Hub,Spicy Chicken Inferno,Side,9,4.73999977111816,Credit Card,Home Delivery,3
S005081,2024-03-24,DC Burgers Central Grill,Prime,Spicy Chicken Inferno,Side,4,13.5,Mobile Payment,Dine In,3
S005082,2024-12-31,DC Burgers West Prime,Hub,Cheesy Loaded Nachos,Side,3,5.46000003814697,Credit Card,Dine In,2.5
S005083,2024-01-17,DC Burgers West Prime,Delight,Ultimate Double Trouble,Burger,5,14.5,Credit Card,Dine In,4
S005084,2024-05-02,DC Burgers West Prime,Grill,Veggie Lover's Delight,Burger,9,13.1800003051758,Cash,Dine In,2
S005085,2024-01-27,DC Burgers North Hub,Delight,Cheesy Loaded Nachos,Side,9,4.09999990463257,Cash,Home Delivery,2.5
S005086,2024-01-15,DC Burgers North Hub,Hub,Ultimate Double Trouble,Burger,9,4.69000005722046,Cash,Dine In,4
S005087,2024-07-09,DC Burgers West Prime,Hub,Classic Cola Fizz,Beverage,7,13.9399995803833,Credit Card,Home Delivery,0.699999988079071
S005088,2024-04-22,DC Burgers West Prime,Hub,Crispy Golden Fries,Side,5,6.67999982833862,Digital Wallet,Dine In,1
S005089,2024-06-18,DC Burgers South Hub,Delight,Smoky BBQ Beast,Burger,1,14.1300001144409,Mobile Payment,Home Delivery,3.5
S005090,2024-11-24,DC Burgers Central Grill,Delight,Cheesy Loaded Nachos,Side,3,4.88000011444092,Mobile Payment,Home Delivery,2.5
S005091,2024-11-19,DC Burgers South Hub,Prime,Crispy Golden Fries,Side,6,12.8199996948242,Digital Wallet,Home Delivery,1
S005092,2024-04-13,DC Burgers West Prime,Delight,Ocean Fresh Fishwich,Burger,10,7.82999992370605,Cash,Dine In,2.79999995231628
S005093,2024-10-17,DC Burgers East Delight,Grill,Crispy Golden Fries,Side,5,9.90999984741211,Credit Card,Dine In,1
S005094,2024-08-18,DC Burgers West Prime,Grill,Spicy Chicken Inferno,Side,4,5.61999988555908,Mobile Payment,Dine In,3
S005095,2024-05-28,DC Burgers Central Grill,Delight,Cheesy Loaded Nachos,Side,9,13.4799995422363,Digital Wallet,Dine In,2.5
S005096,2024-12-22,DC Burgers East Delight,Prime,Smoky BBQ Beast,Burger,6,8.64000034332275,Credit Card,Home Delivery,3.5
S005097,2024-04-24,DC Burgers South Hub,Hub,Cheesy Loaded Nachos,Side,3,10.789999961853,Credit Card,Dine In,2.5
S005098,2024-09-11,DC Burgers North Hub,Hub,Ocean Fresh Fishwich,Burger,5,8.77000045776367,Credit Card,Dine In,2.79999995231628
S005099,2024-04-15,DC Burgers South Hub,Hub,Choco-Mint Milkshake,Beverage,8,9.53999996185303,Cash,Home Delivery,1.5
S005100,2024-01-25,DC Burgers West Prime,Hub,Choco-Mint Milkshake,Beverage,2,12.2799997329712,Mobile Payment,Dine In,1.5
S005101,2024-04-17,DC Burgers East Delight,Prime,Zesty Lemonade,Beverage,10,8.35000038146973,Mobile Payment,Home Delivery,1
S005102,2024-10-05,DC Burgers North Hub,Hub,Crispy Golden Fries,Side,9,3.25999999046326,Cash,Home Delivery,1
S005103,2024-04-13,DC Burgers South Hub,Hub,Crispy Golden Fries,Side,2,5.78000020980835,Digital Wallet,Dine In,1
S005104,2024-09-01,DC Burgers East Delight,Prime,Zesty Lemonade,Beverage,3,11.9200000762939,Digital Wallet,Dine In,1
S005105,2024-12-19,DC Burgers West Prime,Grill,Choco-Mint Milkshake,Beverage,4,9.60999965667725,Digital Wallet,Home Delivery,1.5
S005106,2024-12-27,DC Burgers West Prime,Hub,Veggie Lover's Delight,Burger,3,5.75,Credit Card,Dine In,2
S005107,2024-04-02,DC Burgers Central Grill,Grill,Crispy Golden Fries,Side,2,14.9300003051758,Digital Wallet,Home Delivery,1
S005108,2024-12-02,DC Burgers South Hub,Delight,Crispy Golden Fries,Side,3,6.34000015258789,Cash,Home Delivery,1
S005109,2024-01-12,DC Burgers Central Grill,Prime,Veggie Lover's Delight,Burger,2,10.3999996185303,Digital Wallet,Home Delivery,2
S005110,2024-01-09,DC Burgers East Delight,Prime,Choco-Mint Milkshake,Beverage,4,14.7299995422363,Mobile Payment,Home Delivery,1.5
S005111,2024-08-01,DC Burgers West Prime,Hub,Ocean Fresh Fishwich,Burger,5,6.5,Cash,Dine In,2.79999995231628
S005112,2024-07-26,DC Burgers North Hub,Hub,Choco-Mint Milkshake,Beverage,3,11.3900003433228,Cash,Dine In,1.5
S005113,2024-01-26,DC Burgers South Hub,Hub,Ocean Fresh Fishwich,Burger,6,14.75,Credit Card,Dine In,2.79999995231628
S005114,2024-06-11,DC Burgers West Prime,Prime,Zesty Lemonade,Beverage,6,7.57999992370605,Digital Wallet,Dine In,1
S005115,2024-11-11,DC Burgers North Hub,Hub,Classic Cola Fizz,Beverage,3,6.48999977111816,Cash,Home Delivery,0.699999988079071
S005116,2024-02-08,DC Burgers East Delight,Prime,Ultimate Double Trouble,Burger,4,10.0600004196167,Cash,Home Delivery,4
S005117,2024-06-08,DC Burgers South Hub,Grill,Smoky BBQ Beast,Burger,4,14.4899997711182,Credit Card,Dine In,3.5
S005118,2024-11-12,DC Burgers North Hub,Grill,Zesty Lemonade,Beverage,7,3.77999997138977,Digital Wallet,Home Delivery,1
S005119,2024-04-27,DC Burgers North Hub,Delight,Classic Cola Fizz,Beverage,1,7.55999994277954,Mobile Payment,Dine In,0.699999988079071
S005120,2024-05-30,DC Burgers Central Grill,Hub,Smoky BBQ Beast,Burger,3,8.89999961853027,Digital Wallet,Dine In,3.5
S005121,2024-09-20,DC Burgers East Delight,Grill,Spicy Chicken Inferno,Side,9,7.3899998664856,Mobile Payment,Dine In,3
S005122,2024-08-28,DC Burgers East Delight,Prime,Crispy Golden Fries,Side,8,9.8100004196167,Credit Card,Dine In,1
S005123,2024-08-20,DC Burgers South Hub,Hub,Ultimate Double Trouble,Burger,2,3.03999996185303,Cash,Dine In,4
S005124,2024-05-08,DC Burgers West Prime,Grill,Veggie Lover's Delight,Burger,4,4.07999992370605,Credit Card,Home Delivery,2
S005125,2024-01-22,DC Burgers North Hub,Hub,Choco-Mint Milkshake,Beverage,1,8.92000007629395,Cash,Dine In,1.5
S005126,2024-11-06,DC Burgers South Hub,Prime,Ocean Fresh Fishwich,Burger,3,11.1700000762939,Mobile Payment,Dine In,2.79999995231628
S005127,2024-04-20,DC Burgers Central Grill,Hub,Veggie Lover's Delight,Burger,3,4.46999979019165,Mobile Payment,Dine In,2
S005128,2024-03-07,DC Burgers South Hub,Hub,Choco-Mint Milkshake,Beverage,1,9.13000011444092,Mobile Payment,Dine In,1.5
S005129,2024-04-15,DC Burgers West Prime,Hub,Veggie Lover's Delight,Burger,3,4.48999977111816,Credit Card,Dine In,2
S005130,2024-01-15,DC Burgers West Prime,Delight,Veggie Lover's Delight,Burger,6,13.7600002288818,Digital Wallet,Home Delivery,2
S005131,2024-02-29,DC Burgers East Delight,Prime,Zesty Lemonade,Beverage,5,14.0600004196167,Cash,Dine In,1
S005132,2024-10-30,DC Burgers North Hub,Delight,Choco-Mint Milkshake,Beverage,6,12.3400001525879,Cash,Dine In,1.5
S005133,2024-06-26,DC Burgers West Prime,Hub,Cheesy Loaded Nachos,Side,1,11.8000001907349,Credit Card,Home Delivery,2.5
S005134,2024-05-29,DC Burgers South Hub,Prime,Spicy Chicken Inferno,Side,9,7.90999984741211,Cash,Dine In,3
S005135,2024-02-06,DC Burgers West Prime,Delight,Crispy Golden Fries,Side,2,12.1499996185303,Credit Card,Home Delivery,1
S005136,2024-09-18,DC Burgers West Prime,Hub,Choco-Mint Milkshake,Beverage,8,11,Credit Card,Dine In,1.5
S005137,2024-03-25,DC Burgers North Hub,Delight,Zesty Lemonade,Beverage,7,4.98999977111816,Mobile Payment,Dine In,1
S005138,2024-02-19,DC Burgers South Hub,Hub,Ocean Fresh Fishwich,Burger,10,9.40999984741211,Mobile Payment,Home Delivery,2.79999995231628
S005139,2024-05-04,DC Burgers North Hub,Delight,Cheesy Loaded Nachos,Side,5,4.96000003814697,Mobile Payment,Dine In,2.5
S005140,2024-06-11,DC Burgers South Hub,Hub,Choco-Mint Milkshake,Beverage,3,14.8299999237061,Digital Wallet,Dine In,1.5
S005141,2024-01-14,DC Burgers South Hub,Prime,Zesty Lemonade,Beverage,3,4.42999982833862,Cash,Dine In,1
S005142,2024-09-22,DC Burgers South Hub,Grill,Ocean Fresh Fishwich,Burger,9,8.23999977111816,Mobile Payment,Dine In,2.79999995231628
S005143,2024-09-04,DC Burgers East Delight,Grill,Classic Cola Fizz,Beverage,2,10.1300001144409,Cash,Home Delivery,0.699999988079071
S005144,2024-04-04,DC Burgers North Hub,Delight,Zesty Lemonade,Beverage,7,13.3900003433228,Digital Wallet,Dine In,1
S005145,2024-01-24,DC Burgers North Hub,Hub,Cheesy Loaded Nachos,Side,1,3.47000002861023,Digital Wallet,Home Delivery,2.5
S005146,2024-11-24,DC Burgers South Hub,Grill,Ultimate Double Trouble,Burger,10,12.0600004196167,Mobile Payment,Dine In,4
S005147,2024-03-28,DC Burgers West Prime,Hub,Smoky BBQ Beast,Burger,9,14.6199998855591,Credit Card,Dine In,3.5
S005148,2024-11-30,DC Burgers Central Grill,Hub,Cheesy Loaded Nachos,Side,6,5.09000015258789,Mobile Payment,Dine In,2.5
S005149,2024-08-04,DC Burgers North Hub,Hub,Smoky BBQ Beast,Burger,7,6.67000007629395,Digital Wallet,Home Delivery,3.5
S005150,2024-07-06,DC Burgers West Prime,Delight,Spicy Chicken Inferno,Side,6,14.710000038147,Cash,Dine In,3
S005151,2024-09-14,DC Burgers Central Grill,Grill,Smoky BBQ Beast,Burger,2,5.34000015258789,Mobile Payment,Home Delivery,3.5
S005152,2024-08-12,DC Burgers Central Grill,Prime,Choco-Mint Milkshake,Beverage,10,10.8199996948242,Digital Wallet,Home Delivery,1.5
S005153,2024-06-23,DC Burgers East Delight,Prime,Crispy Golden Fries,Side,1,7.32999992370605,Credit Card,Dine In,1
S005154,2024-09-25,DC Burgers North Hub,Grill,Zesty Lemonade,Beverage,9,6.57999992370605,Digital Wallet,Dine In,1
S005155,2024-10-05,DC Burgers East Delight,Grill,Ultimate Double Trouble,Burger,1,11.3299999237061,Cash,Home Delivery,4
S005156,2024-03-30,DC Burgers Central Grill,Grill,Smoky BBQ Beast,Burger,1,3.11999988555908,Digital Wallet,Home Delivery,3.5
S005157,2024-09-17,DC Burgers Central Grill,Hub,Zesty Lemonade,Beverage,9,10.0500001907349,Credit Card,Home Delivery,1
S005158,2024-09-10,DC Burgers South Hub,Grill,Ocean Fresh Fishwich,Burger,8,6.53000020980835,Digital Wallet,Home Delivery,2.79999995231628
S005159,2024-08-17,DC Burgers West Prime,Grill,Ultimate Double Trouble,Burger,4,4.28000020980835,Credit Card,Home Delivery,4
S005160,2024-10-15,DC Burgers North Hub,Hub,Crispy Golden Fries,Side,8,11.3100004196167,Credit Card,Home Delivery,1
S005161,2024-05-03,DC Burgers East Delight,Grill,Choco-Mint Milkshake,Beverage,7,13.1899995803833,Digital Wallet,Dine In,1.5
S005162,2024-09-27,DC Burgers South Hub,Grill,Classic Cola Fizz,Beverage,8,9.94999980926514,Mobile Payment,Home Delivery,0.699999988079071
S005163,2024-08-16,DC Burgers East Delight,Grill,Crispy Golden Fries,Side,1,13.460000038147,Cash,Home Delivery,1
S005164,2024-03-09,DC Burgers South Hub,Delight,Zesty Lemonade,Beverage,4,14.539999961853,Credit Card,Home Delivery,1
S005165,2024-07-09,DC Burgers West Prime,Prime,Crispy Golden Fries,Side,1,9.22999954223633,Credit Card,Dine In,1
S005166,2024-03-15,DC Burgers North Hub,Grill,Crispy Golden Fries,Side,5,9.67000007629395,Digital Wallet,Home Delivery,1
S005167,2024-04-15,DC Burgers Central Grill,Hub,Cheesy Loaded Nachos,Side,2,7.09000015258789,Cash,Dine In,2.5
S005168,2024-10-10,DC Burgers East Delight,Prime,Spicy Chicken Inferno,Side,1,5.84999990463257,Credit Card,Home Delivery,3
S005169,2024-02-25,DC Burgers West Prime,Hub,Ultimate Double Trouble,Burger,3,7.15999984741211,Digital Wallet,Home Delivery,4
S005170,2024-09-30,DC Burgers North Hub,Hub,Spicy Chicken Inferno,Side,1,12.5299997329712,Credit Card,Dine In,3
S005171,2024-11-21,DC Burgers Central Grill,Prime,Classic Cola Fizz,Beverage,5,7.53999996185303,Digital Wallet,Dine In,0.699999988079071
S005172,2024-03-02,DC Burgers West Prime,Delight,Spicy Chicken Inferno,Side,5,11.8199996948242,Digital Wallet,Dine In,3
S005173,2024-11-20,DC Burgers East Delight,Prime,Ocean Fresh Fishwich,Burger,5,13.8599996566772,Credit Card,Dine In,2.79999995231628
S005174,2024-07-18,DC Burgers North Hub,Delight,Spicy Chicken Inferno,Side,6,3.38000011444092,Digital Wallet,Dine In,3
S005175,2024-11-03,DC Burgers North Hub,Grill,Ultimate Double Trouble,Burger,4,3.51999998092651,Digital Wallet,Home Delivery,4
S005176,2024-08-24,DC Burgers West Prime,Prime,Classic Cola Fizz,Beverage,3,14.3000001907349,Mobile Payment,Dine In,0.699999988079071
S005177,2024-06-24,DC Burgers North Hub,Hub,Smoky BBQ Beast,Burger,6,12.5200004577637,Digital Wallet,Dine In,3.5
S005178,2024-04-18,DC Burgers North Hub,Delight,Cheesy Loaded Nachos,Side,1,8.43000030517578,Mobile Payment,Dine In,2.5
S005179,2024-10-31,DC Burgers North Hub,Grill,Ocean Fresh Fishwich,Burger,6,3.53999996185303,Cash,Dine In,2.79999995231628
S005180,2024-04-19,DC Burgers North Hub,Hub,Ocean Fresh Fishwich,Burger,6,13.5699996948242,Mobile Payment,Dine In,2.79999995231628
S005181,2024-10-31,DC Burgers North Hub,Hub,Zesty Lemonade,Beverage,8,9.40999984741211,Mobile Payment,Home Delivery,1
S005182,2024-07-08,DC Burgers Central Grill,Hub,Classic Cola Fizz,Beverage,6,8.8100004196167,Credit Card,Dine In,0.699999988079071
S005183,2024-11-26,DC Burgers East Delight,Prime,Crispy Golden Fries,Side,4,8.92000007629395,Digital Wallet,Dine In,1
S005184,2024-02-21,DC Burgers South Hub,Hub,Smoky BBQ Beast,Burger,7,7.76000022888184,Digital Wallet,Dine In,3.5
S005185,2024-12-12,DC Burgers South Hub,Hub,Cheesy Loaded Nachos,Side,10,9.01000022888184,Cash,Home Delivery,2.5
S005186,2024-06-21,DC Burgers West Prime,Delight,Classic Cola Fizz,Beverage,10,4.01000022888184,Cash,Home Delivery,0.699999988079071
S005187,2024-08-18,DC Burgers East Delight,Prime,Smoky BBQ Beast,Burger,4,5.59999990463257,Mobile Payment,Dine In,3.5
S005188,2024-06-03,DC Burgers East Delight,Prime,Spicy Chicken Inferno,Side,9,8.97000026702881,Digital Wallet,Home Delivery,3
S005189,2024-03-23,DC Burgers East Delight,Prime,Veggie Lover's Delight,Burger,7,14.3199996948242,Cash,Home Delivery,2
S005190,2024-05-29,DC Burgers South Hub,Grill,Classic Cola Fizz,Beverage,1,6.88000011444092,Credit Card,Home Delivery,0.699999988079071
S005191,2024-08-27,DC Burgers West Prime,Prime,Choco-Mint Milkshake,Beverage,6,4.73000001907349,Credit Card,Home Delivery,1.5
S005192,2024-04-09,DC Burgers North Hub,Delight,Ocean Fresh Fishwich,Burger,6,8.19999980926514,Digital Wallet,Dine In,2.79999995231628
S005193,2024-06-02,DC Burgers South Hub,Hub,Crispy Golden Fries,Side,7,13.4700002670288,Cash,Home Delivery,1
S005194,2024-10-12,DC Burgers North Hub,Hub,Ocean Fresh Fishwich,Burger,6,4.46999979019165,Mobile Payment,Home Delivery,2.79999995231628
S005195,2024-09-28,DC Burgers North Hub,Delight,Zesty Lemonade,Beverage,1,14.4399995803833,Digital Wallet,Dine In,1
S005196,2024-02-04,DC Burgers North Hub,Grill,Spicy Chicken Inferno,Side,10,6.90000009536743,Digital Wallet,Home Delivery,3
S005197,2024-10-16,DC Burgers East Delight,Prime,Choco-Mint Milkshake,Beverage,1,9.1899995803833,Mobile Payment,Home Delivery,1.5
S005198,2024-03-25,DC Burgers East Delight,Prime,Classic Cola Fizz,Beverage,9,8.86999988555908,Digital Wallet,Home Delivery,0.699999988079071
S005199,2024-01-22,DC Burgers East Delight,Grill,Spicy Chicken Inferno,Side,1,12.9499998092651,Credit Card,Home Delivery,3
S005200,2024-11-02,DC Burgers West Prime,Hub,Ocean Fresh Fishwich,Burger,9,9.72999954223633,Digital Wallet,Home Delivery,2.79999995231628
S005201,2024-03-05,DC Burgers Central Grill,Hub,Smoky BBQ Beast,Burger,8,13.1899995803833,Credit Card,Home Delivery,3.5
S005202,2024-01-25,DC Burgers North Hub,Hub,Classic Cola Fizz,Beverage,6,5.90999984741211,Credit Card,Dine In,0.699999988079071
S005203,2024-06-17,DC Burgers North Hub,Hub,Zesty Lemonade,Beverage,9,12.9200000762939,Mobile Payment,Dine In,1
S005204,2024-02-23,DC Burgers North Hub,Delight,Zesty Lemonade,Beverage,6,5.40000009536743,Mobile Payment,Dine In,1
S005205,2024-10-31,DC Burgers West Prime,Prime,Ocean Fresh Fishwich,Burger,1,13.6999998092651,Cash,Dine In,2.79999995231628
S005206,2024-03-13,DC Burgers West Prime,Hub,Ultimate Double Trouble,Burger,6,5.78999996185303,Cash,Dine In,4
S005207,2024-04-27,DC Burgers Central Grill,Hub,Spicy Chicken Inferno,Side,5,8.71000003814697,Digital Wallet,Dine In,3
S005208,2024-04-01,DC Burgers North Hub,Hub,Smoky BBQ Beast,Burger,9,13.2200002670288,Mobile Payment,Dine In,3.5
S005209,2024-03-03,DC Burgers South Hub,Hub,Veggie Lover's Delight,Burger,10,14.9700002670288,Mobile Payment,Dine In,2
S005210,2024-01-20,DC Burgers Central Grill,Prime,Ultimate Double Trouble,Burger,4,9.52000045776367,Credit Card,Dine In,4
S005211,2024-11-09,DC Burgers West Prime,Delight,Crispy Golden Fries,Side,6,6.65000009536743,Credit Card,Dine In,1
S005212,2024-10-24,DC Burgers Central Grill,Prime,Ultimate Double Trouble,Burger,4,9.05000019073486,Credit Card,Dine In,4
S005213,2024-11-11,DC Burgers Central Grill,Hub,Veggie Lover's Delight,Burger,7,4.40000009536743,Credit Card,Home Delivery,2
